member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
1911,12/18/2024,27,Male,Annual,HIIT,107,663,21:05,Absent
1912,9/12/2024,24,Male,Quarterly,Cardio,29,145,20:11,Present
1913,12/16/2024,47,Female,Quarterly,Yoga,98,813,7:19,Present
1914,8/23/2024,32,Female,Quarterly,Yoga,70,533,16:22,Absent
1915,7/24/2024,65,Male,Monthly,Cardio,111,621,13:19,Present
1916,11/29/2024,56,Other,Annual,Yoga,73,489,20:51,Absent
1917,2/1/2024,41,Other,Quarterly,Strength Training,57,450,7:45,Present
1918,3/13/2024,61,Male,Monthly,CrossFit,82,455,18:59,Absent
1919,10/18/2024,44,Male,Annual,HIIT,110,794,11:04,Present
1920,4/23/2024,32,Male,Annual,HIIT,109,674,9:15,Absent
1921,2/21/2024,27,Male,Monthly,Strength Training,65,450,14:39,Present
1922,1/22/2024,39,Male,Quarterly,Strength Training,119,906,5:26,Absent
1923,11/29/2024,42,Male,Monthly,CrossFit,101,660,19:15,Absent
1924,10/2/2024,63,Female,Annual,Yoga,54,337,5:56,Present
1925,9/9/2024,48,Male,Annual,Cardio,73,449,9:17,Present
1926,12/11/2024,46,Female,Annual,Strength Training,31,234,10:39,Absent
1927,7/30/2024,33,Male,Monthly,HIIT,111,834,9:55,Absent
1928,1/29/2024,60,Other,Monthly,Strength Training,120,772,20:48,Absent
1929,11/12/2024,43,Other,Quarterly,Cardio,112,745,15:38,Absent
1930,8/22/2024,54,Other,Quarterly,Yoga,22,196,9:26,Present
1931,4/16/2024,53,Male,Monthly,Strength Training,47,468,8:56,Present
1932,11/17/2024,44,Other,Annual,Yoga,27,243,21:02,Absent
1933,7/13/2024,60,Other,Monthly,Strength Training,118,1115,11:39,Absent
1934,9/25/2024,56,Other,Monthly,HIIT,75,453,17:21,Absent
1935,6/22/2024,49,Other,Quarterly,Yoga,104,803,15:53,Absent
1936,3/14/2024,23,Female,Annual,Yoga,24,157,18:31,Absent
1937,5/21/2024,26,Male,Quarterly,Cardio,24,220,20:31,Present
1938,6/12/2024,60,Male,Annual,HIIT,94,800,8:12,Present
1939,5/10/2024,32,Other,Annual,Cardio,111,1007,15:54,Present
1940,4/10/2024,18,Other,Monthly,Strength Training,68,637,20:25,Absent
1941,5/15/2024,57,Female,Quarterly,Cardio,92,506,15:20,Absent
1942,2/8/2024,39,Female,Monthly,HIIT,50,395,19:49,Absent
1943,1/15/2024,51,Male,Quarterly,CrossFit,36,340,11:37,Absent
1944,6/13/2024,48,Female,Quarterly,HIIT,71,633,14:17,Absent
1945,11/29/2024,31,Other,Quarterly,Cardio,100,570,14:44,Present
1946,6/9/2024,64,Male,Annual,Cardio,58,505,19:16,Present
1947,7/28/2024,30,Male,Quarterly,Cardio,67,606,16:00,Absent
1948,4/7/2024,36,Other,Monthly,Yoga,79,422,9:26,Present
1949,9/16/2024,39,Female,Quarterly,CrossFit,32,288,12:22,Absent
1950,3/5/2024,27,Female,Quarterly,HIIT,99,956,16:48,Absent
1951,10/30/2024,25,Other,Quarterly,Strength Training,106,925,5:25,Absent
1952,4/10/2024,57,Other,Annual,Strength Training,94,926,7:15,Present
1953,4/10/2024,32,Male,Quarterly,CrossFit,100,531,11:39,Present
1954,9/26/2024,63,Other,Monthly,Strength Training,92,766,21:28,Absent
1955,7/7/2024,38,Female,Quarterly,Strength Training,35,229,15:01,Absent
1956,3/3/2024,43,Female,Annual,CrossFit,54,296,8:25,Absent
1957,6/27/2024,55,Male,Monthly,Strength Training,97,864,19:32,Absent
1958,12/21/2024,56,Other,Quarterly,Yoga,92,572,16:22,Absent
1959,12/28/2024,19,Other,Annual,Yoga,97,604,6:14,Present
1960,5/25/2024,25,Male,Monthly,Cardio,41,343,16:02,Absent
1961,10/2/2024,57,Female,Monthly,Cardio,63,522,11:07,Present
1962,3/3/2024,53,Female,Annual,Strength Training,107,1005,6:16,Absent
1963,7/13/2024,38,Male,Annual,Cardio,99,818,13:06,Present
1964,3/28/2024,54,Other,Annual,Strength Training,109,858,20:34,Absent
1965,2/3/2024,63,Female,Annual,Yoga,94,802,10:39,Present
1966,9/16/2024,42,Male,Quarterly,Strength Training,90,893,19:58,Absent
1967,1/11/2024,47,Female,Quarterly,HIIT,88,855,10:47,Present
1968,7/13/2024,30,Other,Annual,Yoga,68,663,16:32,Present
1969,2/12/2024,24,Male,Annual,Strength Training,75,732,12:50,Absent
1970,3/17/2024,33,Male,Monthly,Yoga,107,1033,15:34,Present
1971,10/11/2024,27,Female,Annual,Strength Training,36,354,10:03,Absent
1972,6/22/2024,39,Other,Annual,Yoga,68,623,14:01,Absent
1973,8/17/2024,45,Other,Quarterly,Cardio,35,186,13:33,Absent
1974,8/19/2024,61,Male,Annual,Yoga,69,508,19:30,Absent
1975,4/18/2024,60,Female,Monthly,CrossFit,85,829,7:35,Present
1976,12/10/2024,24,Other,Quarterly,HIIT,119,912,22:06,Absent
1977,8/22/2024,60,Male,Annual,Cardio,57,310,18:36,Absent
1978,10/6/2024,39,Other,Annual,Yoga,107,1038,11:24,Present
1979,4/27/2024,43,Male,Annual,Yoga,120,766,19:43,Present
1980,10/11/2024,27,Other,Quarterly,CrossFit,104,683,6:48,Present
1981,9/29/2024,62,Other,Quarterly,Strength Training,31,202,11:11,Absent
1982,4/16/2024,22,Male,Annual,Yoga,60,525,11:43,Present
1983,7/10/2024,62,Other,Quarterly,HIIT,100,581,17:47,Absent
1984,8/30/2024,33,Female,Annual,Strength Training,45,233,17:51,Absent
1985,1/15/2024,36,Female,Quarterly,HIIT,78,446,6:52,Present
1986,2/2/2024,56,Other,Annual,Strength Training,92,592,11:02,Present
1987,3/12/2024,56,Male,Quarterly,Strength Training,62,530,13:45,Absent
1988,9/14/2024,18,Other,Monthly,Yoga,65,495,20:55,Present
1989,8/14/2024,53,Male,Quarterly,Yoga,84,445,8:06,Present
1990,6/9/2024,52,Other,Monthly,Strength Training,79,456,13:22,Present
1991,8/3/2024,29,Male,Monthly,CrossFit,48,301,12:52,Present
1992,11/2/2024,59,Female,Quarterly,HIIT,106,909,21:19,Present
1993,10/24/2024,44,Female,Quarterly,Cardio,109,850,7:09,Present
1994,6/7/2024,18,Male,Annual,Cardio,22,209,10:48,Present
1995,3/2/2024,40,Female,Quarterly,HIIT,89,740,14:40,Absent
1996,6/21/2024,24,Female,Annual,Yoga,94,791,10:11,Absent
1997,10/14/2024,45,Female,Monthly,Cardio,36,215,18:48,Absent
1998,10/31/2024,42,Female,Annual,CrossFit,83,765,6:40,Absent
1999,1/21/2024,31,Male,Monthly,Yoga,86,571,9:32,Absent
2000,7/24/2024,47,Other,Monthly,Cardio,104,718,6:44,Absent
2001,4/9/2024,28,Other,Monthly,Cardio,34,249,8:49,Absent
2002,6/11/2024,28,Female,Annual,CrossFit,115,1060,12:51,Present
2003,2/21/2024,58,Female,Quarterly,CrossFit,120,1153,14:25,Present
2004,6/1/2024,50,Male,Quarterly,CrossFit,50,411,16:21,Absent
2005,3/11/2024,48,Female,Annual,CrossFit,69,400,7:01,Absent
2006,9/3/2024,28,Other,Quarterly,CrossFit,90,853,11:14,Present
2007,5/9/2024,28,Male,Quarterly,HIIT,40,316,9:29,Absent
2008,4/28/2024,43,Male,Annual,Yoga,37,233,13:53,Absent
2009,2/14/2024,41,Female,Annual,Strength Training,97,525,5:08,Absent
2010,12/23/2024,37,Female,Annual,Yoga,33,243,5:16,Present
2011,5/21/2024,56,Male,Quarterly,Cardio,64,362,5:39,Present
2012,6/19/2024,44,Male,Annual,Yoga,69,394,22:31,Present
2013,7/15/2024,39,Male,Monthly,Cardio,39,210,13:56,Absent
2014,11/25/2024,56,Female,Quarterly,CrossFit,33,240,18:07,Absent
2015,12/11/2024,43,Male,Quarterly,HIIT,73,392,7:06,Present
2016,10/25/2024,34,Male,Annual,CrossFit,42,384,19:02,Present
2017,2/17/2024,64,Male,Quarterly,HIIT,50,334,6:58,Absent
2018,8/27/2024,24,Other,Monthly,Yoga,40,212,13:08,Absent
2019,10/27/2024,21,Male,Annual,Yoga,116,937,10:14,Absent
2020,5/21/2024,60,Male,Monthly,CrossFit,105,569,18:32,Absent
2021,11/11/2024,64,Female,Annual,HIIT,119,815,14:24,Absent
2022,5/8/2024,20,Male,Monthly,Cardio,91,889,5:36,Absent
2023,3/28/2024,38,Other,Monthly,CrossFit,33,322,10:52,Absent
2024,12/13/2024,44,Male,Annual,Strength Training,93,691,8:21,Absent
2025,12/3/2024,27,Other,Quarterly,Yoga,64,351,18:51,Present
2026,10/8/2024,32,Other,Quarterly,Cardio,66,546,15:59,Absent
2027,7/19/2024,42,Female,Monthly,CrossFit,66,640,6:01,Present
2028,5/28/2024,29,Other,Annual,Cardio,117,861,21:35,Absent
2029,11/12/2024,48,Other,Monthly,Yoga,87,552,11:35,Present
2030,2/15/2024,54,Female,Quarterly,Cardio,39,207,7:32,Absent
2031,12/3/2024,44,Male,Quarterly,CrossFit,40,380,16:25,Present
2032,11/8/2024,40,Female,Monthly,CrossFit,69,454,22:03,Present
2033,9/16/2024,44,Male,Monthly,Strength Training,79,772,5:52,Present
2034,11/15/2024,29,Other,Monthly,HIIT,37,190,12:07,Absent
2035,10/4/2024,57,Other,Quarterly,Yoga,56,315,16:47,Present
2036,2/28/2024,43,Other,Monthly,Strength Training,64,571,11:03,Absent
2037,7/12/2024,30,Other,Monthly,HIIT,51,450,7:39,Present
2038,12/11/2024,27,Male,Annual,HIIT,86,440,17:01,Absent
2039,4/27/2024,34,Male,Annual,CrossFit,52,510,5:42,Present
2040,7/7/2024,46,Other,Annual,Cardio,98,929,20:32,Absent
2041,4/17/2024,59,Other,Monthly,CrossFit,51,288,20:15,Absent
2042,10/30/2024,20,Male,Monthly,Cardio,37,263,7:34,Absent
2043,7/10/2024,35,Female,Monthly,HIIT,74,676,10:11,Present
2044,3/23/2024,24,Male,Quarterly,HIIT,57,365,22:46,Absent
2045,4/30/2024,32,Female,Annual,Yoga,57,518,8:02,Present
2046,12/10/2024,31,Male,Monthly,Strength Training,85,800,9:39,Absent
2047,3/28/2024,25,Female,Annual,Yoga,54,531,6:48,Absent
2048,12/18/2024,22,Male,Annual,HIIT,65,571,17:03,Present
2049,1/9/2024,24,Female,Monthly,Cardio,107,544,20:39,Present
2050,12/1/2024,39,Other,Annual,Cardio,51,379,6:23,Present
2051,10/7/2024,59,Female,Quarterly,Strength Training,36,239,21:34,Present
2052,4/11/2024,24,Other,Monthly,Cardio,22,120,12:25,Absent
2053,11/23/2024,50,Female,Monthly,Cardio,51,322,7:46,Present
2054,7/29/2024,63,Female,Annual,CrossFit,91,681,6:21,Absent
2055,10/11/2024,31,Male,Monthly,HIIT,104,573,19:42,Absent
2056,8/26/2024,25,Other,Monthly,Yoga,76,759,5:17,Absent
2057,2/12/2024,61,Other,Annual,Strength Training,69,450,8:52,Absent
2058,11/9/2024,41,Female,Monthly,Strength Training,25,172,10:23,Present
2059,7/7/2024,27,Female,Monthly,Yoga,118,622,22:18,Absent
2060,2/9/2024,19,Other,Monthly,Strength Training,52,392,12:14,Absent
2061,7/19/2024,44,Male,Monthly,Yoga,43,389,9:20,Present
2062,6/19/2024,21,Other,Quarterly,CrossFit,87,761,7:44,Absent
2063,12/19/2024,65,Male,Monthly,Cardio,101,733,8:13,Present
2064,1/14/2024,59,Other,Annual,Yoga,49,296,16:10,Absent
2065,9/1/2024,55,Other,Quarterly,Cardio,91,852,11:26,Present
2066,9/27/2024,63,Female,Monthly,Cardio,70,476,12:59,Present
2067,6/2/2024,64,Female,Monthly,Yoga,35,177,22:29,Absent
2068,2/10/2024,38,Other,Quarterly,CrossFit,117,1140,7:52,Absent
2069,6/12/2024,35,Female,Annual,Yoga,21,207,5:41,Absent
2070,6/26/2024,31,Female,Annual,Cardio,43,409,19:06,Absent
2071,8/22/2024,19,Female,Quarterly,HIIT,61,599,13:43,Present
2072,12/10/2024,49,Female,Annual,HIIT,106,940,17:18,Absent
2073,10/17/2024,42,Other,Quarterly,HIIT,97,612,22:28,Absent
2074,4/15/2024,33,Male,Monthly,Yoga,58,415,10:26,Present
2075,10/27/2024,57,Other,Monthly,CrossFit,49,467,11:24,Absent
2076,10/10/2024,40,Male,Quarterly,Cardio,100,918,5:22,Present
2077,4/3/2024,27,Female,Quarterly,CrossFit,25,191,13:32,Present
2078,6/23/2024,60,Other,Annual,Yoga,69,345,16:20,Absent
2079,3/24/2024,64,Male,Monthly,Cardio,21,157,16:22,Present
2080,11/26/2024,52,Female,Monthly,Yoga,59,324,21:17,Absent
2081,9/24/2024,57,Female,Annual,HIIT,34,333,14:23,Present
2082,2/2/2024,65,Male,Annual,Strength Training,116,951,6:18,Present
2083,4/10/2024,23,Female,Annual,Yoga,106,1007,17:23,Present
2084,11/9/2024,47,Female,Quarterly,CrossFit,78,615,7:50,Present
2085,1/4/2024,52,Male,Quarterly,Strength Training,90,866,14:33,Absent
2086,11/22/2024,40,Female,Monthly,Cardio,65,644,9:04,Absent
2087,4/13/2024,26,Female,Monthly,HIIT,27,193,6:16,Present
2088,9/13/2024,34,Other,Monthly,HIIT,34,281,16:10,Absent
2089,11/17/2024,59,Other,Monthly,HIIT,98,539,20:38,Present
2090,5/9/2024,61,Male,Monthly,Yoga,100,796,5:45,Absent
2091,8/3/2024,48,Female,Monthly,Yoga,90,694,6:17,Absent
2092,2/7/2024,46,Female,Quarterly,CrossFit,34,264,11:09,Present
2093,9/14/2024,42,Female,Monthly,CrossFit,66,448,15:57,Absent
2094,6/30/2024,39,Other,Annual,HIIT,33,311,5:45,Present
2095,4/19/2024,46,Other,Quarterly,Cardio,96,753,16:05,Absent
2096,10/24/2024,55,Other,Annual,Strength Training,116,825,15:31,Absent
2097,4/27/2024,27,Other,Monthly,Yoga,30,235,7:00,Absent
2098,6/14/2024,31,Female,Quarterly,Strength Training,56,280,17:58,Absent
2099,10/14/2024,43,Female,Annual,Cardio,34,253,14:43,Absent
2100,10/7/2024,18,Other,Annual,Yoga,96,771,5:26,Absent
2101,9/1/2024,58,Female,Annual,HIIT,47,243,8:52,Absent
2102,1/15/2024,65,Female,Quarterly,Cardio,94,572,6:42,Absent
2103,8/26/2024,37,Other,Annual,HIIT,120,685,13:23,Absent
2104,2/10/2024,19,Male,Quarterly,Strength Training,59,562,18:11,Present
2105,5/2/2024,38,Other,Annual,CrossFit,66,508,14:50,Absent
2106,8/1/2024,35,Other,Monthly,HIIT,45,347,13:07,Present
2107,5/29/2024,41,Female,Annual,HIIT,104,616,6:13,Absent
2108,6/16/2024,56,Male,Annual,Strength Training,100,795,22:56,Present
2109,10/10/2024,46,Male,Quarterly,Yoga,82,527,13:10,Absent
2110,7/1/2024,29,Other,Monthly,Cardio,82,642,8:37,Absent
2111,10/25/2024,57,Male,Quarterly,Yoga,91,754,16:48,Present
2112,9/3/2024,54,Other,Annual,Strength Training,54,300,17:33,Present
2113,5/14/2024,41,Other,Monthly,Strength Training,115,1001,9:52,Absent
2114,3/4/2024,30,Other,Annual,Strength Training,95,585,11:20,Absent
2115,12/21/2024,24,Other,Quarterly,Cardio,92,768,9:07,Present
2116,9/26/2024,38,Female,Quarterly,Yoga,48,285,13:02,Present
2117,10/20/2024,62,Female,Quarterly,Strength Training,89,676,20:19,Absent
2118,1/29/2024,47,Other,Quarterly,Strength Training,107,698,19:46,Present
2119,7/18/2024,32,Other,Monthly,Strength Training,41,249,17:34,Present
2120,9/4/2024,60,Female,Annual,Strength Training,40,291,8:57,Absent
2121,8/4/2024,54,Other,Monthly,Yoga,74,586,15:46,Absent
2122,6/13/2024,30,Male,Monthly,Cardio,87,572,5:09,Present
2123,10/10/2024,19,Other,Quarterly,Strength Training,69,444,9:40,Present
2124,9/27/2024,34,Male,Quarterly,Cardio,28,142,22:48,Absent
2125,7/28/2024,49,Other,Quarterly,CrossFit,52,410,12:25,Absent
2126,4/6/2024,41,Male,Annual,HIIT,51,419,6:44,Absent
2127,1/20/2024,56,Male,Monthly,HIIT,70,424,17:13,Present
2128,10/10/2024,61,Male,Annual,HIIT,116,1025,13:13,Absent
2129,6/1/2024,50,Female,Monthly,Strength Training,39,339,18:34,Absent
2130,2/1/2024,20,Male,Quarterly,Strength Training,44,362,6:24,Absent
2131,5/22/2024,47,Male,Annual,Cardio,97,738,12:40,Absent
2132,8/10/2024,58,Other,Annual,HIIT,20,199,13:32,Absent
2133,5/22/2024,62,Other,Annual,Yoga,94,531,18:24,Present
2134,4/18/2024,34,Male,Annual,Strength Training,72,624,12:48,Present
2135,11/11/2024,33,Female,Monthly,Strength Training,53,301,14:46,Present
2136,9/16/2024,61,Female,Quarterly,HIIT,62,391,16:18,Absent
2137,8/24/2024,46,Female,Annual,HIIT,34,237,19:24,Present
2138,8/29/2024,51,Male,Monthly,Strength Training,68,645,16:29,Absent
2139,5/5/2024,54,Female,Monthly,HIIT,115,710,8:20,Present
2140,2/16/2024,63,Other,Annual,HIIT,32,303,15:21,Present
2141,11/24/2024,22,Male,Quarterly,HIIT,23,194,5:54,Present
2142,7/22/2024,62,Female,Monthly,Strength Training,117,1066,18:48,Present
2143,3/9/2024,53,Male,Quarterly,Cardio,80,610,15:30,Present
2144,11/11/2024,29,Female,Quarterly,CrossFit,111,1073,22:12,Present
2145,9/8/2024,27,Male,Annual,Cardio,75,590,13:10,Absent
2146,10/19/2024,29,Other,Annual,HIIT,108,611,8:48,Present
2147,7/11/2024,33,Other,Annual,Cardio,61,586,18:12,Absent
2148,5/13/2024,30,Other,Quarterly,Cardio,100,798,16:54,Present
2149,6/12/2024,23,Male,Annual,Strength Training,28,169,11:19,Absent
2150,11/19/2024,54,Female,Annual,Strength Training,90,603,5:06,Present
2151,11/6/2024,48,Male,Annual,Cardio,39,374,7:18,Absent
2152,12/13/2024,56,Other,Annual,CrossFit,21,124,21:17,Absent
2153,10/20/2024,39,Male,Quarterly,CrossFit,40,351,13:46,Present
2154,12/9/2024,44,Male,Quarterly,Cardio,26,193,5:07,Present
2155,4/22/2024,54,Female,Quarterly,CrossFit,81,543,9:31,Present
2156,10/16/2024,64,Female,Annual,Cardio,34,179,21:45,Absent
2157,1/9/2024,53,Female,Monthly,Cardio,108,1017,22:47,Present
2158,6/21/2024,48,Other,Annual,Yoga,76,433,11:09,Present
2159,3/30/2024,23,Female,Monthly,Yoga,21,122,13:10,Absent
2160,12/18/2024,65,Other,Quarterly,HIIT,57,310,13:51,Present
2161,4/2/2024,21,Other,Annual,CrossFit,26,142,5:00,Absent
2162,11/22/2024,33,Other,Annual,Yoga,67,582,6:10,Absent
2163,1/12/2024,63,Other,Monthly,Cardio,21,163,8:22,Absent
2164,6/9/2024,41,Other,Quarterly,CrossFit,49,376,5:10,Present
2165,2/27/2024,23,Male,Quarterly,Cardio,97,805,22:42,Absent
2166,12/6/2024,36,Female,Monthly,Yoga,50,258,15:27,Present
2167,6/17/2024,29,Male,Quarterly,Cardio,71,495,14:23,Absent
2168,1/17/2024,40,Male,Monthly,HIIT,20,109,5:06,Absent
2169,12/1/2024,34,Female,Annual,CrossFit,112,895,14:50,Absent
2170,8/19/2024,50,Female,Annual,Cardio,112,565,19:07,Present
2171,6/26/2024,33,Other,Quarterly,Yoga,73,502,19:31,Absent
2172,9/17/2024,55,Other,Quarterly,CrossFit,53,454,18:07,Present
2173,8/8/2024,40,Female,Monthly,Cardio,116,996,21:06,Present
2174,1/26/2024,19,Male,Annual,Yoga,55,490,20:51,Absent
2175,7/29/2024,19,Male,Monthly,Strength Training,77,512,10:42,Absent
2176,12/16/2024,25,Female,Quarterly,Cardio,33,171,8:15,Present
2177,11/24/2024,34,Female,Monthly,CrossFit,97,762,21:14,Present
2178,10/25/2024,59,Female,Monthly,Strength Training,51,299,16:29,Present
2179,8/11/2024,48,Female,Annual,Yoga,48,261,11:12,Present
2180,8/31/2024,48,Female,Annual,Cardio,39,317,13:18,Present
2181,10/13/2024,33,Male,Annual,Strength Training,45,416,9:46,Present
2182,1/2/2024,45,Other,Quarterly,Strength Training,108,726,10:07,Present
2183,4/23/2024,27,Other,Monthly,Strength Training,96,542,17:19,Present
2184,6/24/2024,23,Male,Monthly,Strength Training,48,428,7:54,Present
2185,12/3/2024,63,Other,Monthly,Yoga,40,236,17:20,Absent
2186,10/12/2024,22,Other,Monthly,HIIT,108,1055,11:44,Absent
2187,7/7/2024,32,Female,Annual,Strength Training,89,535,11:27,Present
2188,1/17/2024,56,Female,Quarterly,Cardio,84,424,5:07,Absent
2189,8/13/2024,49,Female,Quarterly,HIIT,53,490,15:36,Present
2190,2/27/2024,24,Female,Monthly,Yoga,63,353,8:59,Absent
2191,6/24/2024,59,Other,Quarterly,CrossFit,24,152,9:42,Absent
2192,11/24/2024,52,Female,Annual,CrossFit,96,587,10:26,Present
2193,12/5/2024,55,Female,Annual,CrossFit,116,747,10:37,Absent
2194,2/2/2024,28,Other,Monthly,CrossFit,21,122,8:25,Absent
2195,5/6/2024,46,Male,Monthly,Yoga,44,313,13:06,Present
2196,9/26/2024,62,Other,Quarterly,Strength Training,49,326,18:01,Present
2197,12/11/2024,52,Other,Annual,Yoga,52,421,17:52,Absent
2198,4/11/2024,29,Other,Quarterly,Strength Training,81,667,21:25,Absent
2199,2/15/2024,32,Other,Annual,Cardio,25,178,12:28,Absent
2200,12/1/2024,40,Male,Quarterly,Strength Training,59,539,10:34,Absent
2201,10/11/2024,44,Male,Monthly,Cardio,99,839,6:30,Absent
2202,4/8/2024,52,Male,Monthly,Cardio,32,207,19:03,Present
2203,5/24/2024,42,Other,Quarterly,Yoga,98,936,21:21,Absent
2204,10/12/2024,47,Female,Monthly,Cardio,90,517,14:48,Absent
2205,4/28/2024,27,Female,Annual,Strength Training,41,398,12:30,Absent
2206,2/5/2024,41,Other,Monthly,HIIT,63,578,8:54,Absent
2207,8/5/2024,51,Male,Monthly,Strength Training,25,142,22:52,Present
2208,8/28/2024,18,Female,Quarterly,HIIT,102,909,13:27,Present
2209,7/1/2024,59,Female,Annual,CrossFit,31,194,21:26,Present
2210,7/10/2024,47,Male,Annual,HIIT,70,354,15:15,Present
2211,1/16/2024,52,Male,Annual,Yoga,114,813,11:25,Absent
2212,1/10/2024,62,Female,Quarterly,Yoga,93,713,17:51,Absent
2213,2/5/2024,61,Other,Annual,Strength Training,45,372,17:31,Absent
2214,5/20/2024,61,Female,Quarterly,Yoga,74,461,14:45,Present
2215,1/3/2024,64,Other,Quarterly,Cardio,39,387,20:04,Present
2216,11/13/2024,58,Female,Quarterly,Yoga,80,556,12:09,Present
2217,7/31/2024,42,Male,Monthly,Yoga,94,933,8:35,Present
2218,7/19/2024,20,Male,Monthly,Yoga,32,285,19:05,Absent
2219,2/22/2024,41,Other,Annual,Yoga,91,456,13:33,Absent
2220,7/6/2024,39,Male,Monthly,CrossFit,112,800,9:34,Present
2221,8/12/2024,37,Other,Quarterly,CrossFit,105,929,20:09,Present
2222,10/24/2024,61,Female,Quarterly,Strength Training,83,579,13:09,Absent
2223,5/10/2024,65,Female,Annual,Cardio,69,623,20:43,Present
2224,11/8/2024,43,Other,Annual,Cardio,60,497,19:15,Present
2225,12/27/2024,21,Other,Quarterly,Strength Training,74,408,5:20,Absent
2226,2/11/2024,49,Female,Monthly,Strength Training,33,238,8:14,Present
2227,3/14/2024,51,Male,Quarterly,HIIT,24,164,9:50,Absent
2228,5/20/2024,52,Female,Monthly,Yoga,53,489,6:27,Present
2229,6/21/2024,61,Female,Quarterly,Strength Training,25,249,8:28,Absent
2230,8/16/2024,37,Other,Annual,Strength Training,38,301,21:25,Present
2231,6/15/2024,34,Other,Quarterly,CrossFit,104,771,14:44,Absent
2232,1/26/2024,43,Female,Monthly,Strength Training,52,463,15:21,Absent
2233,1/7/2024,60,Male,Quarterly,Yoga,119,733,5:53,Absent
2234,4/14/2024,22,Other,Annual,Strength Training,116,611,10:48,Present
2235,11/7/2024,20,Female,Monthly,Yoga,54,470,20:25,Absent
2236,2/25/2024,46,Other,Monthly,Yoga,76,661,15:13,Absent
2237,5/1/2024,53,Female,Annual,CrossFit,87,656,11:36,Present
2238,12/19/2024,44,Female,Quarterly,Cardio,92,806,20:55,Absent
2239,1/29/2024,37,Female,Annual,Yoga,115,649,12:19,Present
2240,3/1/2024,42,Female,Monthly,CrossFit,28,247,18:37,Present
2241,1/11/2024,25,Male,Annual,HIIT,80,681,14:51,Absent
2242,2/7/2024,58,Male,Monthly,HIIT,69,482,13:58,Absent
2243,5/29/2024,43,Other,Monthly,Cardio,88,776,7:10,Present
2244,8/3/2024,56,Male,Monthly,Strength Training,84,423,8:41,Absent
2245,8/23/2024,31,Male,Annual,Strength Training,23,213,6:54,Present
2246,12/13/2024,27,Other,Monthly,HIIT,41,382,12:33,Present
2247,3/6/2024,45,Male,Annual,HIIT,88,550,17:29,Present
2248,12/7/2024,36,Other,Quarterly,Cardio,99,698,13:48,Present
2249,11/9/2024,63,Other,Annual,Strength Training,96,658,20:23,Absent
2250,3/23/2024,49,Other,Monthly,HIIT,97,964,11:48,Absent
2251,1/24/2024,44,Male,Annual,Cardio,53,354,9:47,Present
2252,8/6/2024,55,Female,Annual,CrossFit,107,825,5:01,Absent
2253,1/23/2024,56,Female,Monthly,Cardio,23,219,6:57,Present
2254,4/21/2024,50,Other,Quarterly,Strength Training,98,836,15:26,Present
2255,5/27/2024,36,Female,Monthly,CrossFit,114,676,20:09,Present
2256,9/11/2024,49,Other,Quarterly,Strength Training,25,203,14:26,Present
2257,6/28/2024,47,Female,Quarterly,Cardio,97,906,16:17,Absent
2258,11/12/2024,55,Female,Monthly,CrossFit,27,198,5:59,Present
2259,4/8/2024,39,Other,Monthly,Yoga,91,578,21:51,Present
2260,6/16/2024,37,Other,Quarterly,CrossFit,60,534,11:49,Absent
2261,11/10/2024,49,Male,Annual,Cardio,99,756,17:47,Present
2262,2/12/2024,37,Other,Monthly,Strength Training,76,458,13:14,Absent
2263,11/21/2024,29,Male,Quarterly,Strength Training,69,683,6:43,Present
2264,11/21/2024,18,Female,Annual,Yoga,103,597,11:00,Absent
2265,6/29/2024,39,Male,Quarterly,Strength Training,79,424,10:04,Absent
2266,4/24/2024,28,Other,Annual,HIIT,40,233,17:34,Absent
2267,8/23/2024,20,Male,Monthly,Yoga,100,641,16:14,Present
2268,11/7/2024,23,Male,Monthly,Cardio,55,354,12:15,Present
2269,10/30/2024,58,Other,Quarterly,Strength Training,72,678,18:20,Absent
2270,9/20/2024,20,Male,Monthly,Strength Training,80,668,9:00,Absent
2271,10/1/2024,41,Other,Quarterly,CrossFit,68,451,12:02,Present
2272,12/30/2024,58,Female,Monthly,Cardio,77,422,18:36,Absent
2273,8/21/2024,49,Other,Monthly,Strength Training,82,612,10:38,Absent
2274,7/7/2024,26,Other,Annual,HIIT,58,519,10:45,Absent
2275,6/12/2024,51,Female,Annual,CrossFit,102,1013,19:40,Absent
2276,11/15/2024,49,Female,Quarterly,CrossFit,88,876,18:26,Absent
2277,9/4/2024,43,Female,Annual,HIIT,42,240,16:59,Present
2278,8/12/2024,43,Other,Quarterly,Strength Training,108,751,14:09,Present
2279,9/22/2024,46,Other,Annual,Strength Training,89,519,6:27,Present
2280,2/17/2024,24,Female,Monthly,Yoga,64,631,22:38,Present
2281,3/29/2024,39,Male,Quarterly,Cardio,108,710,10:55,Present
2282,12/11/2024,21,Other,Annual,HIIT,23,197,7:05,Present
2283,8/25/2024,62,Female,Annual,Strength Training,29,228,22:15,Absent
2284,7/2/2024,46,Male,Quarterly,Cardio,61,433,21:09,Absent
2285,10/29/2024,52,Female,Monthly,HIIT,61,386,10:01,Present
2286,11/15/2024,25,Female,Monthly,Strength Training,74,377,14:46,Absent
2287,5/8/2024,63,Female,Annual,Cardio,108,913,18:45,Absent
